Posting Date,Quantity,Amount,Channel Name_masked,District_masked,State Name_masked,Master Variant_masked,Category_masked,Sales Leader_masked,Chain_masked,Zone_masked,NEW Category Mapping_masked,CPG_masked,RSM_masked,Master SKU_masked,Variant Code_masked,Master Flavour_masked,ASM Emp Name_masked,Category Mapping_masked,Customer Name_masked,Size_masked,Sub Channel_masked,No._masked,Sub-category_masked,Segment_masked,Source Document No._masked,Population Group_masked,Source No._masked,GT City_masked
2025-05-31,80.0,2400.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,KCvYyEUMiWiGODWC,oWTjINBmrdzsyHAE,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,CvhGXXIDGhEQNrYf,BcGEGIlZJewYlEIE,GAOysRpZjbnfFSiQ,STLPLLdzHkSdhWnP,PYyNKXyjbHmOrFKZ,GkLgvIOxuZheBnZM,DKYKGHpvYNSZVQqn,EUtbXDgIXTYxoohW,idOTSYhUXfFWSpec,wQwkjsPTfepqfsJg,XwAqwVastAkqbXtR,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,1.0,1506.7,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ibqYZrQJlPcUFYbd,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,auDfigMHJXhLiEFJ,cKHEnekBFEofZMXl,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,gqBpWekPXsvRpqDq,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,1.0,428.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,FsmjynPcpUMCVvir,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,fgTMDHDUYhIdMmpL,bgNfvpaxFUVZOnUt,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,tedUbHUjwLOlndyw,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,2.0,3535.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ekRWaMwELaFpEhcb,ZIxIoSHkxkgRkOON,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,XrTsUEmZrbQrmpSC,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,QqAkBnUkxgWstISJ,uSAyapZAgZAitIBb,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,zIjAGijRfOZFwOzk,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,eFbrUBAHEPYbQZTQ,rmHKWmuogDmVjsBg,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,6.0,2314.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,shaFRjDRjHsNJQkt,zLmpweorizhUVLRj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,OwAlLzxDwXsjRWFR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,mZHuKvWhqmXrzIjp,yhJpmuTMFqOQJDzJ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,JqGWHzOHVXAZvySQ,GkLgvIOxuZheBnZM,qbWVaSfKIdhgaApJ,EUtbXDgIXTYxoohW,nttsZhQDxyByfMzl,vRcPRjJBaeeGpCAN,XWPsgznfBUQTUWyX,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,1.0,1205.36,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,jwFbpKVSBxnVfmyO,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,RBfvPpEbgiVUqkQs,enpLutCKqdTyqUVx,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,wRqFKfndUkFXLiLL,EUtbXDgIXTYxoohW,WjcIyeRbigpbTSxb,lJUrbSVgQsUrcDNb,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,1.0,771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,cFGoPwBEtYobdbXY,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,knTJDwbIkXEzHTfQ,GXouEcUeCbpAmcNt,UXOAoAapIKRQRfPS,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,bFdOrrvhMSysKlpV,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,1.0,753.35,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,pofLaoAVWZYIKcZa,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,XLVSeVoQXFJXDyuP,XBOeMEMFKFirvjJr,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,SLbXHEwmvIPKJnkU,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,1.0,753.35,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,urmKspvpZXxoDuVh,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,zLALsrpNhTAqPMFa,LioEXjLJjyJMoorT,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,sgtywAAPpCcFcOqX,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,2.0,1506.7,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,zTosZkxvAnJUpacb,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,egLagEcEZxzIgqkL,FRCyqZftMcbnYJua,VodqToOCABfpXAzk,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,gKSzJXCaSAyBGQGt,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,3.0,2260.04001,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,BFqfirUQhwZfVYoU,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hzLmVqSiKlPLhQpi,ybDntsYyETqylUhw,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fsvlTZcvRGZPbTjO,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,JFispaIGsJWzUcBq,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,4.0,2571.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,oCTtxXJsPpHruSIG,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,OiRIVKrYzomIKgvz,bvLOWJciQBakTNqr,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,JHYmQFZEEYkWdtoK,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,4.0,2571.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,conylQBIdQtcIWwb,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,kqfRRulIWvUElvyk,kmaGHWUiMuYPHzSG,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,jvnkGmzLoaOJbegP,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,27.0,19671.42996,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,gnJGWkbMcIIZmaFb,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,oVnnxgcqaLAhrPLC,TciKfvJxTQtPkool,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,KFGLxnVRxkuIupZu,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,36.0,27771.42996,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,sQFFYOzMwIEsgohW,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,HnOOBJVlRgstsHHN,yTlhJmAyCDhMVyAA,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,OFRdhrlLvbpOmBKp,ixrLzybFYalJOEnW,XWPsgznfBUQTUWyX,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,MWvqZWLnWbvUNBBY,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,UTikVRGpAaRHrKYU,ZrgKAkpPXokBbVPx,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,QIFlhPmKIUmUbkcS,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,UVWdZgJyURsIDBKU,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,vaEmlgUtUWBqSZrL,UJyTNWrkDAEsHngC,ABxjXHjtzIvqLkUF,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,bZwBOPvCkQmIBQhA,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,2.0,2410.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,eukGvrDOVGRXeTSu,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,JUWvhNZcYOuptIBs,VOKwIsPfOFrVNhBe,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,PhttVjxVZSdKRyLm,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-05-31,1.0,1205.36,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,cBgTYHumJQOcOOap,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,wYfwlyZmIqUbNZYX,CavakkeGQgzKJePs,ABxjXHjtzIvqLkUF,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,pXFvSFKRdguwbHIa,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,rGteeeTrBPRtDlOb,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,1.0,428.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,FsmjynPcpUMCVvir,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,fgTMDHDUYhIdMmpL,bgNfvpaxFUVZOnUt,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,tedUbHUjwLOlndyw,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,2.0,3535.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ekRWaMwELaFpEhcb,ZIxIoSHkxkgRkOON,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,XrTsUEmZrbQrmpSC,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,QqAkBnUkxgWstISJ,uSAyapZAgZAitIBb,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,zIjAGijRfOZFwOzk,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,eFbrUBAHEPYbQZTQ,rmHKWmuogDmVjsBg,VomUcrtigEMuntSI,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,3.0,1157.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,shaFRjDRjHsNJQkt,zLmpweorizhUVLRj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,OwAlLzxDwXsjRWFR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,mZHuKvWhqmXrzIjp,yhJpmuTMFqOQJDzJ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,JqGWHzOHVXAZvySQ,GkLgvIOxuZheBnZM,qbWVaSfKIdhgaApJ,EUtbXDgIXTYxoohW,nttsZhQDxyByfMzl,vRcPRjJBaeeGpCAN,XWPsgznfBUQTUWyX,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,2.0,1506.7,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,pofLaoAVWZYIKcZa,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,XLVSeVoQXFJXDyuP,XBOeMEMFKFirvjJr,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,SLbXHEwmvIPKJnkU,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,1.0,753.35,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,urmKspvpZXxoDuVh,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,zLALsrpNhTAqPMFa,LioEXjLJjyJMoorT,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,sgtywAAPpCcFcOqX,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,1.0,753.35,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,BFqfirUQhwZfVYoU,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hzLmVqSiKlPLhQpi,ybDntsYyETqylUhw,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fsvlTZcvRGZPbTjO,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,JFispaIGsJWzUcBq,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,12.0,3642.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,hsrFCoksqMWgoQrj,oWTjINBmrdzsyHAE,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,JEFpHmyTWmHPezrp,TkMTQjQCogGzJXVn,BOkAFnBztHupjbQZ,STLPLLdzHkSdhWnP,PYyNKXyjbHmOrFKZ,GkLgvIOxuZheBnZM,CIQBOFevtQlZUKSW,EUtbXDgIXTYxoohW,TSDouFgOnyVeGCDq,wQwkjsPTfepqfsJg,XwAqwVastAkqbXtR,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,2.0,1285.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,oCTtxXJsPpHruSIG,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,OiRIVKrYzomIKgvz,bvLOWJciQBakTNqr,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,JHYmQFZEEYkWdtoK,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,1.0,642.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,conylQBIdQtcIWwb,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,kqfRRulIWvUElvyk,kmaGHWUiMuYPHzSG,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,jvnkGmzLoaOJbegP,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,9.0,6557.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,gnJGWkbMcIIZmaFb,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,oVnnxgcqaLAhrPLC,TciKfvJxTQtPkool,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,KFGLxnVRxkuIupZu,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,33.0,25457.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,sQFFYOzMwIEsgohW,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,HnOOBJVlRgstsHHN,yTlhJmAyCDhMVyAA,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,OFRdhrlLvbpOmBKp,ixrLzybFYalJOEnW,XWPsgznfBUQTUWyX,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-06-05,1.0,771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ljcVUnBHrKNugwsk,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,MQKIEsFHXejlWsGN,iNuEnWFGQnhwLFxC,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,xDDUGEnshQTpCjnc,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,HyrkFQVKdbpawZmS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
